MWD03	6147	306.20	411.16 	319.04 	5007369.25 	1265907.10 	WL
MWD03	6148	310.60	411.47 	319.35 	5007367.37 	1265903.00 	SH
MWD03	6149	318.10	411.28 	319.16 	5007362.27 	1265897.55 	SH
MWD03	6150	323.90	412.08 	319.96 	5007359.23 	1265892.47 	SH
MWD03	6151	344.80	412.00 	319.88 	5007346.67 	1265875.84 	SH
MWD03	6152	373.90	411.50 	319.38 	5007329.20 	1265852.59 	SH
MWD03	6153	375.50	411.23 	319.11 	5007328.45 	1265851.14 	SH
MWD03	6154	382.90	411.45 	319.32 	5007324.02 	1265845.21 	SH
MWD03	6155	389.60	411.46 	319.33 	5007319.56 	1265840.10 	BB
MWD03	5051	390.30	413.40 	321.27 	5007325.88 	1265834.68 	TB
MWD03	5052	391.00	413.22 	321.09 	5007320.68 	1265837.54 	TB
MWD03	5053	391.70	413.37 	321.24 	5007320.02 	1265837.17 	TB
MWD03	5050	402.60	415.53 	323.40 	5007311.76 	1265829.71 	SH-TRACK
MWD03	5049	406.30	415.63 	323.50 	5007309.65 	1265826.68 	SH-TRACK
MWD03	5048	459.00	414.99 	322.86 	5007277.52 	1265784.92 	SH
							
MWD04	6352	-1.20	413.76 	321.64 	5007375.78 	1266428.61 	SH
MWD04	6351	4.10	413.27 	321.15 	5007372.58 	1266424.39 	SH
MWD04	6350	7.40	412.61 	320.49 	5007370.60 	1266421.83 	SH
MWD04	6349	12.10	412.64 	320.52 	5007367.63 	1266418.20 	SH
MWD04	6348	14.40	413.17 	321.05 	5007366.38 	1266416.20 	SH
MWD04	6346	20.80	413.06 	320.94 	5007362.48 	1266411.13 	SH
MWD04	6347	20.90	413.06 	320.94 	5007362.47 	1266411.06 	SH
MWD04	6345	29.90	413.02 	320.90 	5007357.18 	1266403.78 	SH
MWD04	6344	39.60	413.02 	320.90 	5007351.05 	1266396.18 	SH
MWD04	6343	52.30	412.78 	320.66 	5007343.39 	1266386.03 	SH
MWD04	6342	58.60	412.53 	320.41 	5007339.51 	1266381.09 	SH
MWD04	6341	63.60	413.07 	320.95 	5007336.67 	1266377.00 	SH
MWD04	6340	70.40	412.64 	320.52 	5007332.61 	1266371.51 	SH
MWD04	6339	74.80	413.30 	321.18 	5007330.16 	1266367.88 	SH
MWD04	6338	79.00	413.08 	320.96 	5007327.78 	1266364.42 	SH
MWD04	6337	88.70	413.06 	320.94 	5007321.83 	1266356.71 	SH
MWD04	6336	91.00	413.24 	321.12 	5007320.07 	1266355.19 	SH
MWD04	6335	101.40	413.22 	321.10 	5007313.97 	1266346.74 	SH
MWD04	6334	110.80	413.28 	321.16 	5007308.25 	1266339.31 	SH
MWD04	6333	123.30	413.21 	321.09 	5007300.73 	1266329.34 	SH
MWD04	6332	126.10	413.17 	321.05 	5007299.27 	1266326.89 	SH
MWD04	6331	131.50	413.24 	321.12 	5007295.99 	1266322.63 	SH
MWD04	6330	134.40	412.88 	320.76 	5007293.99 	1266320.50 	SH
MWD04	6329	137.60	413.10 	320.98 	5007292.22 	1266317.86 	SH
MWD04	6328	144.80	412.88 	320.76 	5007288.37 	1266311.71 	SH
MWD04	6327	159.00	413.10 	320.98 	5007279.22 	1266300.80 	SH
MWD04	6113	164.60	413.28 	321.16 	5007276.04 	1266296.20 	TB
MWD04	6112	166.70	411.50 	319.38 	5007274.71 	1266294.57 	BB
MWD04	6111	168.30	411.02 	318.90 	5007274.05 	1266293.10 	SH
MWD04	6110	171.60	410.71 	318.59 	5007272.08 	1266290.45 	WL
MWD04	6109	173.50	410.43 	318.31 	5007270.80 	1266288.98 	DP
MWD04	6108	178.00	410.52 	318.40 	5007268.08 	1266285.49 	DP
MWD04	6107	181.00	410.71 	318.59 	5007266.32 	1266283.03 	WL
MWD04	6106	192.50	411.15 	319.03 	5007259.89 	1266273.52 	SH
MWD04	6105	194.20	410.94 	318.82 	5007258.46 	1266272.42 	SH
MWD04	6104	211.40	411.10 	318.98 	5007248.05 	1266258.76 	SH
MWD04	6103	221.10	411.24 	319.12 	5007242.40 	1266250.79 	SH
MWD04	6102	241.00	410.64 	318.52 	5007230.03 	1266235.18 	SH
MWD04	6101	242.00	411.01 	318.89 	5007229.75 	1266234.15 	SH
MWD04	6100	267.30	411.21 	319.09 	5007214.79 	1266213.75 	SH
MWD04	6099	281.00	411.04 	318.92 	5007206.29 	1266203.02 	SH
MWD04	6098	297.00	410.95 	318.83 	5007196.58 	1266190.33 	WL
MWD04	6097	303.10	410.21 	318.09 	5007193.13 	1266185.34 	DP
MWD04	6096	305.60	410.15 	318.03 	5007191.94 	1266183.10 	DP
MWD04	6095	312.30	409.91 	317.79 	5007187.40 	1266178.13 	DP
MWD04	6094	313.80	410.09 	317.97 	5007186.43 	1266176.98 	DP
MWD04	6093	314.70	410.59 	318.47 	5007185.94 	1266176.14 	DP
MWD04	6092	317.20	410.94 	318.82 	5007184.20 	1266174.31 	BB WL
MWD04	6091	317.90	411.65 	319.53 	5007183.89 	1266173.75 	TB
MWD04	6090	318.50	412.02 	319.90 	5007183.56 	1266173.25 	SH
MWD04	6089	324.70	411.26 	319.14 	5007179.84 	1266168.19 	SH
MWD04	6088	334.90	410.76 	318.64 	5007173.88 	1266159.99 	SH
MWD04	6087	345.90	411.07 	318.95 	5007167.36 	1266151.09 	SH
MWD04	6086	353.40	410.57 	318.45 	5007162.62 	1266145.24 	SH
MWD04	6085	366.90	410.60 	318.48 	5007154.52 	1266134.45 	SH
MWD04	6084	383.00	410.83 	318.71 	5007144.75 	1266121.74 	SH
MWD04	6083	405.40	411.16 	319.04 	5007131.31 	1266103.75 	SH
MWD04	6082	409.80	410.91 	318.79 	5007129.04 	1266100.03 	SH
MWD04	6081	425.50	411.31 	319.19 	5007119.24 	1266087.64 	SH
MWD04	6080	439.00	410.62 	318.50 	5007111.26 	1266076.85 	WL
MWD04	6079	444.50	410.31 	318.19 	5007108.04 	1266072.38 	DP
MWD04	6078	448.40	410.50 	318.38 	5007105.65 	1266069.21 	DP
MWD04	6077	460.10	410.71 	318.59 	5007098.71 	1266059.85 	SH
MWD04	6076	473.90	410.25 	318.13 	5007090.33 	1266048.91 	DP
MWD04	6075	476.20	410.44 	318.32 	5007089.00 	1266047.02 	WL/BB
MWD04	5029	476.30	410.44 	318.32 	5007088.79 	1266047.08 	WL
MWD04	5028	478.80	411.29 	319.17 	5007087.46 	1266044.94 	SH
MWD04	5027	490.80	411.04 	318.92 	5007080.34 	1266035.25 	SH
MWD04	5026	507.50	411.73 	319.61 	5007069.79 	1266022.30 	SH
MWD04	5025	525.80	411.22 	319.10 	5007059.17 	1266007.42 	SH
MWD04	5024	530.00	412.42 	320.30 	5007056.63 	1266004.09 	SH
MWD04	5023	549.40	412.87 	320.75 	5007044.90 	1265988.61 	SH-RD
MWD04	5022	578.50	413.01 	320.89 	5007028.11 	1265964.78 	SH
MWD04	5021	583.20	412.26 	320.14 	5007024.95 	1265961.33 	SH-DRAIN
MWD04	5020	588.10	412.25 	320.13 	5007021.47 	1265957.75 	SH-DRAIN
MWD04	5019	598.00	413.26 	321.14 	5007015.74 	1265949.76 	SH-FE
MWD04	5018	634.90	413.15 	321.03 	5006996.30 	1265918.16 	SH-FE
MWD04	5017	664.50	412.86 	320.74 	5006979.07 	1265894.14 	SH-FE
MWD04	5016	674.70	414.45 	322.33 	5006969.81 	1265888.33 	SH-RD
							
MWD05	6311	-19.40	412.00 	319.89 	5007187.98 	1266657.47 	SH
MWD05	6312	11.80	411.92 	319.81 	5007169.37 	1266632.41 	SH
MWD05	6313	23.50	412.41 	320.30 	5007162.05 	1266623.30 	SH
MWD05	6314	37.30	411.83 	319.72 	5007153.57 	1266612.39 	SH
MWD05	6315	40.70	412.17 	320.06 	5007151.50 	1266609.74 	SH
MWD05	6316	51.80	412.23 	320.12 	5007144.82 	1266600.82 	SH
MWD05	6317	64.20	412.11 	320.00 	5007137.58 	1266590.86 	SH
MWD05	6318	66.40	412.53 	320.42 	5007135.98 	1266589.29 	SH
MWD05	6319	70.30	412.04 	319.93 	5007133.58 	1266586.22 	SH
MWD05	6320	80.30	412.79 	320.68 	5007127.25 	1266578.49 	SH
MWD05	6321	97.00	412.53 	320.42 	5007117.27 	1266565.02 	SH
MWD05	6322	101.10	412.57 	320.46 	5007114.55 	1266562.00 	SH
MWD05	6323	103.60	413.11 	321.00 	5007113.18 	1266559.87 	SH
MWD05	6324	112.00	413.18 	321.07 	5007108.20 	1266553.08 	SH
MWD05	6325	120.20	413.98 	321.87 	5007103.19 	1266546.57 	TB
